customer_unique_id,RecencyDays,Frequency,MonetaryValue,CustomerSegment
022130229ad6d7d853447a4b0979b2dd,180,1,97.65,Regular Customers
0221e219e9875443d81e933d3d6f8c80,31,1,54.9,Regular Customers
02220c4df207c6277c269f0b3a05c7cd,243,1,127.0,At Risk
02238d275f51bce58c8e97218621bd91,232,1,21.9,At Risk
02248d5e7ec365ab4fe76975be1449a6,338,1,24.1,At Risk
02251550f4d16aca44ce66e4263c0522,587,1,129.99,At Risk
0225a15f6d472b6aff9f2ea45e9a563f,93,1,79.0,Regular Customers
022609268add6b353d31185c5ff813c8,32,1,150.0,Regular Customers
022657d659cf88bcc8c22774f3f0b61a,12,1,64.99,Regular Customers
02278b7fe04a285092542fa4313cdc31,517,1,34.9,At Risk
0228e299d1cabeaf9be64b5ccd784c97,408,1,1099.0,At Risk
0229357c32b8eb6b686af4ed4c90d22f,104,1,32.9,Regular Customers
022949b07073de5d6173732ea01d6155,172,1,45.99,Regular Customers
022ac7dfecd0b4f6019415c4a0fe6d03,127,1,131.0,Regular Customers
022b5f96c507ad0530bb7c5a29d00a7d,215,1,70.0,At Risk
022defe8d96ad7d7e6b2e39a5d83c500,81,1,67.99,Regular Customers
022e9ef39a8047a24a813f57ad382b94,364,1,610.0,At Risk
022f73728cb75b707e8237867ba3526f,89,1,99.0,Regular Customers
023196e0c7c9f50e21677e45cc6d539a,286,1,120.0,At Risk
0231f0795b8e38aeb40a26115e75722c,70,1,229.99,Regular Customers
023269083e9a81d89531aeb436d4a05b,188,1,89.99,At Risk
02333854bb2fa366a65a44ff189a55cb,320,1,115.0,At Risk
023571745d76e09f8bd5477af28f605e,408,1,94.8,At Risk
02359eb55cd801c825452c46c59d416f,260,1,89.99,At Risk
023609b602b585ea3aaffff453cd0edf,123,1,59.98,Regular Customers
023614eec7dadcb125d4408c1e9634d1,199,1,19.9,At Risk
023626329895d11d199a1bf57dcbc546,33,1,87.8,Regular Customers
02364b772a6ae741cce9f3c93ea77edc,123,1,199.89,Regular Customers
0236e0a7664e478c1c5713ed4d51f906,200,1,55.9,At Risk
02379766f7d489377d4a0b5e5a7bd40c,122,1,49.99,Regular Customers
02379fc0d5e683d41ccde86f75bbfaf4,69,1,72.9,Regular Customers
023986b2b457eb7ffc5a7669a6dad6fa,80,1,27.5,Regular Customers
02399dafe5a38655445fb46ec2499071,150,1,18.6,Regular Customers
023a46a22f869dafae9c900b45b8622d,327,1,49.99,At Risk
023a5f2429a60d00c9c26887b95c6c80,357,1,16.0,At Risk
023a67e0df63273fa1f49cd71fd3eb61,158,1,129.9,Regular Customers
023b5ad5d79bf390d6c743833dd41732,248,1,129.9,At Risk
023c86aec9feb3a43c76311813f04a3e,290,1,26.6,At Risk
023c8fe9cea056407269dfe9bdd57a8c,314,1,37.8,At Risk
023d64edb6716ac1a0a5da6e6277a713,122,1,55.0,Regular Customers
023d978a84bb97e195d5562279a7b285,174,1,34.9,Regular Customers
023de84681c997f7bcb218b8e23df233,238,1,119.8,At Risk
023e5eed74131f86d5893680d88d88d7,129,1,99.9,Regular Customers
023f426e28a212b8328b41649a2b1a05,22,1,24.0,Regular Customers
0241fa2e9adf0576cb0f845377d05c03,40,2,132.31,Regular Customers
0242712d1c9c34808dfa88c597c7b0f9,282,1,49.0,At Risk
0242e42b2210c764b47e099ddeacd742,416,1,128.9,At Risk
024422409498157526b84fb4cf919ae3,237,1,99.9,At Risk
0245997602d4ec43390590e43dfd39d9,503,1,169.9,At Risk
0245c32b7a8e243d2574af599a186108,147,1,55.9,Regular Customers
0246128cbe42bad650aca67dea148ecb,506,1,12.97,At Risk
02466bc47e3eaf9117b78765326d41e7,20,1,38.9,Regular Customers
024676cef113f6c81db6c5b8d29e5ee9,124,1,54.7,Regular Customers
0246b5fda21cce422b91be62bca9c9ff,50,1,65.0,Regular Customers
0246e728843e079b72ae99cbfe711acd,154,1,12.95,Regular Customers
0246f8de7fe5a9cb5e3a3fffa3cf0da4,331,1,107.79,At Risk
024741ae16493ea617e06ecc277c7069,436,1,49.8,At Risk
0247caa552d23ae7ca2e0777b55a4a2f,217,1,119.9,At Risk
0247fad5e7e46592d7216d01e9a2d7f6,553,1,188.99,At Risk
024879685782c26ab2f0365fbea37967,283,1,25.9,At Risk
0248acdec0648791650de14b758df203,227,1,116.0,At Risk
024ab36a6207906cf0d2767466419017,561,1,32.9,At Risk
024ab3d97dd522b7f5173b905628f9fd,141,1,130.0,Regular Customers
024bc6c3997170f0ca30edba8ba8aa55,356,1,289.8,At Risk
024c132534a98479e42a33027e3ad2e2,108,1,103.9,Regular Customers
024c233620ca87fef1d3f281e8123142,103,1,90.0,Regular Customers
024c9fd1cf1c2c614f24a18e5dd1784d,139,1,38.0,Regular Customers
024cf57b6da1f225b8b130dcd9093af9,486,1,119.8,At Risk
024e448ec8650b88a45e9f6049eec02b,123,1,35.9,Regular Customers
024e94ea4d09b69b4996d5af7b43c1b4,38,1,51.89,Regular Customers
024f153bf5ff2f378be3577f3248f283,379,1,80.0,At Risk
024f45263b6a8d9d49b30c4251cfe86c,382,1,18.0,At Risk
0250e6330823590753c1268c9bf15446,400,1,139.9,At Risk
025243a8f6e8e4afd7def031078725bf,280,1,231.7,At Risk
0252e35d8aa0b7b19eb4fb96783bafca,452,1,55.9,At Risk
02552fea6f4fa9a5c61bf9d22408ae73,513,1,220.0,At Risk
0255bf539e958e6f426caa5a0cf79aeb,223,1,29.9,At Risk
0255fc149c1f191319c8c431479e5d8c,34,1,99.0,Regular Customers
0256a460aa82066254d63d60bc21076e,274,1,79.9,At Risk
0256fe01df094f555379b7d453ba22fc,278,1,399.0,At Risk
02574dbc91dbde4c31f8c4e5ccd4f808,333,1,159.9,At Risk
02578a30eaf25ecf087a3728dc04b85a,384,1,39.99,At Risk
0258ab8ce9fe72c23efb37dd0dcf1307,378,1,29.9,At Risk
0258cd3b5e7c4b397cc09ea472677e73,224,1,139.8,At Risk
025bc857299fac3e5c699322d2a1485d,438,1,19.95,At Risk
025cf7c2f32536f0be1ab412bb6602d2,16,1,1788.0,Regular Customers
025d137104467c3e5c07018d9d0bb6fa,334,1,98.9,At Risk
025d6eda479e8fe58f6f9c334f86712d,16,1,114.9,Regular Customers
025e14cd691e409911edc1cc255115a7,282,1,119.9,At Risk
025e4cdbeeffdff36f7f289a4b714965,451,1,59.99,At Risk
025ef887ab57255584e60873ea086144,132,1,13.65,Regular Customers
025fef1b215081d46d39595c7b67c9a5,396,1,205.0,At Risk
02604e6d24c19c9e8c72bb1044bc48e0,227,1,21.6,At Risk
02620ba8f4c9b8583a78fbabcbf155cc,289,1,139.94,At Risk
026369eca788b2b8574bdcd04b003d80,118,1,29.9,Regular Customers
0263cd21a17b7b8396e582d110c6ad3c,252,1,179.99,At Risk
0264a651d41a6d387cf2f061b5f914d3,210,1,122.99,At Risk
02678f5b6207663512dd9cd96af14f0d,136,1,440.99,Regular Customers
02682c9a04df6a3e140e2e7eb78fa693,393,1,149.0,At Risk
026888d959225b8c5d57f6f0fdb54470,268,1,149.0,At Risk
026928fd79018e3c6b635da82781eb62,415,1,49.9,At Risk
026af3cfcaac056ac62feb8457cbfaa6,258,1,59.0,At Risk
026bae191fa488af0155ef3eba3d4a79,284,1,106.24,At Risk
026c7e2e8e363c7e734a716f9c70dfc3,461,1,24.9,At Risk
026cc430843b605b4b5515751f4fe5d3,61,1,736.0,Regular Customers
026d1aaa74457b39204f1ee240db2bc7,321,1,55.9,At Risk
026d6aade0923331c6065e5daa7aafda,545,1,104.99,At Risk
026e135c007282454338db204e44381f,296,1,59.9,At Risk
026fef2c54aa326832f6eb30e9a13398,20,1,119.85,Regular Customers
02700eac78be35e1cbaab825c2314f4f,158,1,138.89,Regular Customers
02712c43bfdb769882911ec01879f2b6,136,1,25.0,Regular Customers
027179319d6e0b4958b300ba6e9e35e6,19,1,81.35,Regular Customers
02726fb0313c64d554b3a373c3a92f42,196,1,140.5,At Risk
027497dedcbd1792aba7aadf6677d2a4,152,1,54.9,Regular Customers
0274b33316518523077f46c699109015,141,1,329.0,Regular Customers
02772b907240626d358384cfc854b6eb,256,1,139.99,At Risk
027803eb28cc01fbdf5da72b109fabee,320,2,64.99,Regular Customers
027835b35f861ba108518b2c529e308f,202,1,19.9,At Risk
027873e82cba22c40763c9e44a536a38,149,1,122.99,Regular Customers
0278b3b0c4368280c3a17faa0be4311f,327,1,99.99,At Risk
0278d1770d14782b065a8f24b0084b08,341,1,159.99,At Risk
027975035267b4ec8c9d8ad65c6c4d6f,192,1,89.0,At Risk
02798e1b3a37c163dffad98b3c6de007,38,1,585.0,Regular Customers
027a37fed88effa55ddc5e961a48575c,188,1,74.9,At Risk
027a8a853eac346c3bf686f95289b761,289,1,25.98,At Risk
027b0a2a0630aa7439875c30b987bf99,226,1,49.99,At Risk
027c480ac01f936d8add76e496bbfebc,44,1,31.9,Regular Customers
027c8551b090d915b6c779c7e970ffef,495,1,18.99,At Risk
027ca2556afdb5bb0741b214c6380bb2,403,1,98.7,At Risk
027ce05786a9c91b427cf168e82819e0,338,1,212.4,At Risk
027d053c7d8203f3ebb4512da23681fb,206,1,162.5,At Risk
027d5c59887b8a32f409adb105c9cee8,409,1,299.0,At Risk
027dff2201a97b9920d2dd5240f51a02,17,1,160.0,Regular Customers
027e682a11d8db5a162f01e1b59700cb,412,1,132.9,At Risk
027ef1dce56b52802c3d35cd5beda928,322,1,78.0,At Risk
027f1c8ff06b9e07a71f720fcb918531,137,1,20.9,Regular Customers
027f4dabd2ab93d782fd604ade3f9f1b,180,1,49.99,Regular Customers
0280239e6c4add91b8a415d9b2566649,518,1,109.9,At Risk
0280c3bae373e59fd0f564cf9b0188a1,378,1,29.0,At Risk
028296541bfb0fe84ab460804e4c0dce,277,1,159.8,At Risk
0283917cf6822284c4341224ef003fb6,66,1,39.78,Regular Customers
0283d9c78c980d3ea0fce611bbc8ad5b,171,1,240.0,Regular Customers
02844e55117602121bb79fe70a59522a,454,1,547.9,At Risk
02848edda6ee321f306660a8399d8cc9,427,1,84.5,At Risk
0284ca4015977edc8413c917b8e68355,572,1,55.7,At Risk
0284fd4ad2eb300b86e3fbb61985dd00,229,1,129.89,At Risk
028610eb2f6daf6bb4c37e1bd2b42210,397,1,439.0,At Risk
02880ecd2c905f0a16fa1ae3d0884b1b,496,1,92.96,At Risk
02889f45776f057efa2323d295406cf2,450,1,69.0,At Risk
028ae0b8c77250d12323b40f2cbb38c7,585,1,61.9,At Risk
028b8434bd4a6277e77f5b327cc1e1b0,257,1,79.0,At Risk
028bb7f0b0813c2df891b680c35b5f63,354,1,199.0,At Risk
028c09f007292c4e3a3b10d296e47987,169,1,360.0,Regular Customers
028c1f3fd0bcc7a92d6d4190f6c08ff5,232,1,56.0,At Risk
028ccf85a88eb595cfa50d7a0d417868,217,1,150.0,At Risk
028df9d72fe22595a5da837157f1258b,565,1,99.8,At Risk
028e0685d43827f5ce7882972eeaf6f8,88,1,150.0,Regular Customers
028f21bc914b92ebd3d90710df2363b0,300,1,15.0,At Risk
02900dde8414f41aa7e3e6394eb08871,282,1,138.2,At Risk
02943af04041ca7713d7ef096d5d7a8a,78,1,49.9,Regular Customers
02944edc74d278644e63112966608f62,82,1,82.5,Regular Customers
0294560ad384ad92c9aff267bbbd9406,160,1,13.65,Regular Customers
0294bdc2d323f7399d6c38690095e94b,131,1,79.99,Regular Customers
02961f000d03958b88e9cba0cf6253cb,37,1,229.9,Regular Customers
0296a671e6107db6871fcb8ab6330e48,213,1,13.65,At Risk
0296ddaa154279cc2bd15621e06e6f1f,234,1,99.9,At Risk
029800f459300049c50c59dcc4244e44,361,1,129.9,At Risk
029939dc94df37cac6ac39bb3e55562f,302,1,146.99,At Risk
0299711900aa07c0fe4961eb253431f8,282,1,49.0,At Risk
0299fedc3f190307e87f32483a9ba4fd,499,1,79.89,At Risk
029b457bd01199c39136f89e0eddcd3a,241,2,278.0,Regular Customers
029d51fd4dc96c03a0e3d71c848adeb2,281,1,114.9,At Risk
029d944cf2f7fc6640e877c5c3612509,87,1,378.0,Regular Customers
029f24823177b442913b23816ee59e17,389,1,166.9,At Risk
02a0646c59df9bfe155e5afd3317a87b,243,1,199.98,At Risk
02a09961a48dc54166f61f00c8fcd7e5,431,1,59.9,At Risk
02a0e3c6bcfdfcbecbc4268ef3797863,154,1,109.9,Regular Customers
02a12dc286c290872d5a263fb9af0dfd,61,1,49.9,Regular Customers
02a2094b273efc30447d706e9fc9fceb,39,1,265.9,Regular Customers
02a2144d4ae1760a74cedd6b5bfea147,102,1,62.9,Regular Customers
02a2a0a9627a062602de754d75038ce4,25,1,502.0,Regular Customers
02a3fc88421c4bb19b14420b7d1b6bd3,214,1,49.0,At Risk
02a6a137ef7fe2414c9e14fc4d060790,153,1,209.7,Regular Customers
02a7760053385280fc193a50d86f69d1,16,1,112.0,Regular Customers
02a8100f33055beec4d219c04e7d4318,16,1,122.99,Regular Customers
02a81ef75e80450061b235f691600dc0,395,1,39.9,At Risk
02a9f0e03fc4867dc04993af70d4a300,80,1,8.7,Regular Customers
02a9fc337956564657d9fa17d41af27f,160,1,53.0,Regular Customers
02aa4845dc6ee08624bcc899ad684b33,373,1,59.9,At Risk
02ab167135d5d29cdc77b3147d75c1ef,529,1,31.5,At Risk
02ab4d19fd037fa00ad9892f7d529a8f,440,1,129.9,At Risk
02abda54135beba6c872bc929d06be83,504,1,32.9,At Risk
02ac2bb64dac05fb338809262ff33a49,527,1,69.8,At Risk
02ae5429a2a0c57554a8d4b7ed04b7e2,526,1,89.18,At Risk
02aff8daa5b3527989a29500ff1e8e10,81,1,390.0,Regular Customers
02b13b8c07bd3209940a10fdbc724545,372,1,17.99,At Risk
02b201bcaa62f2e65294692b30fdaa4f,222,1,89.9,At Risk
02b20b7c813efede140142ac610e36dc,167,2,172.89,Regular Customers
02b2ee0aa7ac4b3db5463ec3863ff8f7,117,1,18.9,Regular Customers
02b3bd80b9721b83c5b155ace3feede9,84,1,94.9,Regular Customers
02b3c998830ee93e9edb49fd91aeae4c,191,1,44.9,At Risk
02b3eb3619fdcba4c5a8e5d9ad6c97f2,397,1,99.99,At Risk
02b6ef845021b8fefe19c8d200f3ee06,153,1,1914.58,Regular Customers
02b741ab4dd2d378208995cbd59d4926,511,1,88.0,At Risk
02b7724060835bd13b499a886cbbcef5,356,1,59.9,At Risk
02b7e451968fd1f2793047ff025d18dc,538,1,99.99,At Risk
02b8634fdb8d9d15ef1e0f74287b13b7,198,1,31.9,At Risk
02b9defff3fd946df37af806a194a49b,302,1,35.0,At Risk
02ba172a1f7657976fc944d9f55aeba4,341,1,117.0,At Risk
02ba7b822bc05258fc0b790a1a54bc36,63,1,25.8,Regular Customers
